post_code,post_name,post_address,commune_id,commune_name,daira_name,wilaya_code,wilaya_name
46028,Ain Beida,Ain Beida,89,Ain Beida,Ain Beida,04,Oum El Bouaghi
05000,Batna,Cité Des 410 Logts Ex Ecotec Batna,123,Batna,Batna,05,Batna
05001,Barika,Centre Ville Barika,122,Barika,Barika,05,Batna
05002,Ain Touta,Route De Biskra,118,Ain Touta,Ain Touta,05,Batna
05003,Batna Ben Boulaid,Alees Ben Boulaid,123,Batna,Batna,05,Batna
05004,N'Gaous,Cité Administratif,153,N Gaous,N'gaous,05,Batna
05005,Batna Mebarki,Cité Lambarkia,123,Batna,Batna,05,Batna
05006,Batna 1er Novembre,Freres Bouabsa Batna,123,Batna,Batna,05,Batna
05007,Arris,Place Ben Boulaid,120,Arris,Arris,05,Batna
05008,Batna Freres Khezzar,Cité 742 Logts,123,Batna,Batna,05,Batna
05009,Ras El Aioun,Centre Ville Ras El Aioun,164,Ras El Aioun,Ras El Aioun,05,Batna
05010,Batna Hadj Lakhdar,Cité 800 Logts,123,Batna,Batna,05,Batna
05011,Tazoult Lambese,Centre Ville Tazoult,171,Tazoult,Tazoult,05,Batna
05012,Menaa,Centre Ville Menaa,151,Menaa,Menaa,05,Batna
05013,Merouana,Route Ras El Aioun,152,Merouana,Merouana,05,Batna
05014,Batna An Nasr,Cité An Nasr,123,Batna,Batna,05,Batna
05015,Rehal Abdelaziz (El Madher),Centre Ville El Madher,135,El Madher,El Madher,05,Batna
05016,Oued El Ma,Centre Ville Oued El Ma,155,Oued El Ma,Merouana,05,Batna
05017,Batna Emir Abdelkader,Cité Emir Abdelkader,123,Batna,Batna,05,Batna
05018,Batna Imadghassen (Aéroport),Aeroport Batna,123,Batna,Batna,05,Batna
05019,N'Gaous 5 Juillet,N'Gaous Centre Ville,153,N Gaous,N'gaous,05,Batna
05020,T'Kout,T'Kout Centre,168,T Kout,Tkout,05,Batna
05021,Batna El Boustene,Cité El Boustene,123,Batna,Batna,05,Batna
05022,Barika Liberte,Cité Liberte,122,Barika,Barika,05,Batna
05023,Timgad,Route Des Ruinestimgad,176,Timgad,Timgad,05,Batna
05024,Arris Mezoudji Amor,Cité Mezoudji Amor,120,Arris,Arris,05,Batna
05025,Seriana,Centre Ville Seriana,167,Seriana,Seriana,05,Batna
05026,Medina,Medina Centre,142,Ichemoul,Ichemoul,05,Batna
05027,Seggana,Route De Barika,166,Seggana,Seggana,05,Batna
05028,Barika Ben Baatouche,Cité 1000 Logts,122,Barika,Barika,05,Batna
05029,N'Gaous Ras El Ain,Cité Ras El Ain,153,N Gaous,N'gaous,05,Batna
05030,Merouana 8 Mai 1945,Rue 5 Juillet,152,Merouana,Merouana,05,Batna
05031,Ain Yagout,Ain Yagout Centre,119,Ain Yagout,El Madher,05,Batna
05032,Ain Djasser,Centre Ville A. Djasser,117,Ain Djasser,Ain Djasser,05,Batna
05033,Ali Nemeur,Cité Ali Nemeur,141,Hidoussa,Merouana,05,Batna
05034,Merouana Houari Boumediene,Cité Houari Boumediene,152,Merouana,Merouana,05,Batna
05035,Teniet El Abed,Teniet El Abed Centre,172,Teniet El Abed,Theniet El Abed,05,Batna
05036,Oued Taga,Oued Taga Cité Nouvelle,156,Oued Taga,Theniet El Abed,05,Batna
05037,M'Doukal,M'Doukal Centre,149,M Doukal,Barika,05,Batna
05038,Nouader,Nouader Route Menaa,131,Chir,Theniet El Abed,05,Batna
05039,Chemmora,Chemmora Centre,130,Chemora,Chemora,05,Batna
05040,Batna Kechida,Batna Cité Kechida,123,Batna,Batna,05,Batna
05041,Bouzina,Bouzina Centre,129,Bouzina,Bouzina,05,Batna
05042,Arris Grine Belgacem,Cité 1052 Logts Arris,120,Arris,Arris,05,Batna
05043,Tifelfel,Tifelfel,138,Ghassira,Tkout,05,Batna
05044,M'Cil,M'Cil Centre,160,Ouled Sellem,Ras El Aioun,05,Batna
05045,Bitam,Route Biskra Bitam,125,Bitam,Barika,05,Batna
05046,Merabtine,Merabtine El Djezzar,133,Djezzar,Djezzar,05,Batna
05047,El Ksar,El Ksar,145,Ksar Bellezma,Merouana,05,Batna
05048,Ain Touta 1er Nov.,Rue Louchene Tahar,118,Ain Touta,Ain Touta,05,Batna
05049,Foum Toub,Foum Toub,137,Foum Toub,Ichemoul,05,Batna
05050,Ain Touta Hamada,Cité Hamada,118,Ain Touta,Ain Touta,05,Batna
05051,Talkhempt,Talkhempt,164,Ras El Aioun,Ras El Aioun,05,Batna
05052,Chelma,Route De Menaa,151,Menaa,Menaa,05,Batna
05053,Nara,Nara,151,Menaa,Menaa,05,Batna
05054,Chaabet Ouled Chelih,Chaabet Ouled Chelih,154,Oued Chaaba,Batna,05,Batna
05055,Taxlent,Taxlent,170,Taxlent,Ouled Si Slimane,05,Batna
05056,Tagoust El Hamra,Tagoust El Hamra,129,Bouzina,Bouzina,05,Batna
05057,Boumaguer,Boumaguer,127,Boumagueur,N'gaous,05,Batna
05058,T'Letz,T'Letz,172,Teniet El Abed,Theniet El Abed,05,Batna
05059,Ouarka,Ouarka,174,Tigharghar,Menaa,05,Batna
05060,Boussalah,Boussalah,173,Tighanimine,Arris,05,Batna
05061,Baiou,Baiou,156,Oued Taga,Theniet El Abed,05,Batna
05062,Boulhilet,Boulhilet Centre,126,Boulhilat,Chemora,05,Batna
05063,Bou El Freiss,Bou El Freiss,159,Ouled Fadel,Timgad,05,Batna
05064,Sefiane,Sefiane Route De Barika,165,Sefiane,N'gaous,05,Batna
05065,Touffana,Touffana Ouled Fadel,159,Ouled Fadel,Timgad,05,Batna
05066,Ouled Sidi Slimane,Ouled Sidi Slimane,161,Ouled Si Slimane,Ouled Si Slimane,05,Batna
05067,Guigba,Guigba,140,Guigba,Ras El Aioun,05,Batna
05068,Djeriat,Djeriat,140,Guigba,Ras El Aioun,05,Batna
05069,Sidi Mancar,Sidi Mancar,162,Ouyoun El Assafir,Tazoult,05,Batna
05070,Draa El Gbor,Village Agricole Draa El Gbor,167,Seriana,Seriana,05,Batna
05071,Zana El Beida,Zana El Beida,177,Zanet El Beida,Seriana,05,Batna
05072,R'Haouet,R'Haouet,141,Hidoussa,Merouana,05,Batna
05073,Lambiridi,Route De Ain Touta,154,Oued Chaaba,Batna,05,Batna
05074,Hamla,Village Hamla,154,Oued Chaaba,Batna,05,Batna
05075,T'Zouket,T'Zouket,120,Arris,Arris,05,Batna
05076,Ain El Assafeur,Ain El Assafeur,162,Ouyoun El Assafir,Tazoult,05,Batna
05077,Moussa Guettafi (Freres Ben Chadi),Cité Freres Benchadi,136,Fesdis,Batna,05,Batna
05078,Hamou Dambri (Fesdis),Fesdis,136,Fesdis,Batna,05,Batna
05079,Sidi Ali,Sidi Ali,144,Kimmel,Tkout,05,Batna
05080,Rhoufi,Rhoufi,138,Ghassira,Tkout,05,Batna
05081,Chenaoura,Chenaoura,168,T Kout,Tkout,05,Batna
05082,Kef Laarous,Kef Laarous,138,Ghassira,Tkout,05,Batna
05083,Inoughissene,Inoughissene,143,Inoughissen,Ichemoul,05,Batna
05085,Dermoune,Dermoune,168,T Kout,Tkout,05,Batna
05086,Nirdi,Nirdi,129,Bouzina,Bouzina,05,Batna
05087,Ouled Derradji,Ouled Derradji,121,Azil Abedelkader,Djezzar,05,Batna
05088,Koudiat Messara,Koudiat Messara,170,Taxlent,Ouled Si Slimane,05,Batna
05089,Kenda,Kenda,164,Ras El Aioun,Ras El Aioun,05,Batna
05090,Chaabet El Gosbat,Chaabet El Gosbat,139,Gosbat,Ras El Aioun,05,Batna
05091,Rahbat,Rahbat,163,Rahbat,Ras El Aioun,05,Batna
05092,Ali Gader,Ali Gader,156,Oued Taga,Theniet El Abed,05,Batna
05093,Amentane,Amentane,174,Tigharghar,Menaa,05,Batna
05094,Aoughanime,Aoughanime,174,Tigharghar,Menaa,05,Batna
05095,Baali,Baali,172,Teniet El Abed,Theniet El Abed,05,Batna
05096,Tinibaouine,Tinibaouine,170,Taxlent,Ouled Si Slimane,05,Batna
05097,Mezline,Mezline,129,Bouzina,Bouzina,05,Batna
05098,Tifrene,Tifrene,165,Sefiane,N'gaous,05,Batna
05099,Ouled Azzouz,Ouled Azzouz,172,Teniet El Abed,Theniet El Abed,05,Batna
05100,Brayadh,Brayadh,151,Menaa,Menaa,05,Batna
05101,Draa Boultif,Draa Boultif,119,Ain Yagout,El Madher,05,Batna
05102,El Kouachia,El Kouachia,126,Boulhilat,Chemora,05,Batna
05103,Legrine,Legrine,159,Ouled Fadel,Timgad,05,Batna
05104,Hidhar Brahim,Hidhar Brahim,128,Boumia,El Madher,05,Batna
05105,Sidi Khiar,Sidi Khiar,132,Djerma,El Madher,05,Batna
05106,Fesdis Ferme,Fesdis Ferme,136,Fesdis,Batna,05,Batna
05107,Tigharghar,Tigharghar,174,Tigharghar,Menaa,05,Batna
05108,Chir,Chir,131,Chir,Theniet El Abed,05,Batna
05109,Batna Zone Industrielle,Batna Zone Industrielle,123,Batna,Batna,05,Batna
05110,Teniet Essadra,Teniet Essadra,177,Zanet El Beida,Seriana,05,Batna
05111,Timedouine,Timedouine,160,Ouled Sellem,Ras El Aioun,05,Batna
05112,Zana,Zana,167,Seriana,Seriana,05,Batna
05113,Sfasaf,Sfasaf,160,Ouled Sellem,Ras El Aioun,05,Batna
05114,Charf El Ain,Charf El Ain,152,Merouana,Merouana,05,Batna
05115,Nafla,Nafla,141,Hidoussa,Merouana,05,Batna
05116,El Hassi,El Hassi,134,El Hassi,Ain Djasser,05,Batna
05117,Lazrou,Lazrou,147,Lazrou,Seriana,05,Batna
05118,Chott,Chott,160,Ouled Sellem,Ras El Aioun,05,Batna
05119,Ouled Aiche,Ouled Aiche,125,Bitam,Barika,05,Batna
05120,Taga,Taga,167,Seriana,Seriana,05,Batna
05121,Ouled Ammar,Ouled Ammar,157,Ouled Ammar,Djezzar,05,Batna
05122,Chihat,Chihat,158,Ouled Aouf,Ain Touta,05,Batna
05123,Maafa,Maafa,150,Maafa,Ain Touta,05,Batna
05124,Ras El Ma,Ras El Ma,118,Ain Touta,Ain Touta,05,Batna
05125,Tazeght,Tazeght,166,Seggana,Seggana,05,Batna
05126,Moulia,Moulia,118,Ain Touta,Ain Touta,05,Batna
05127,Legridet,Legridet,175,Tilatou,Seggana,05,Batna
05128,Fenarou,Fenarou,153,N Gaous,N'gaous,05,Batna
05129,Tarf,Tarf,140,Guigba,Ras El Aioun,05,Batna
05130,M'Tkaouak,M'Tkaouak,121,Azil Abedelkader,Djezzar,05,Batna
05131,Tamachit,Cité Tamachit Batna,123,Batna,Batna,05,Batna
05132,Bouteraa Kermia,Bouteraa Kermia,163,Rahbat,Ras El Aioun,05,Batna
05133,Tamesghit,Tamesghit,123,Batna,Batna,05,Batna
05134,Batna Gare Routiere,Gare Routiere,123,Batna,Batna,05,Batna
05135,Batna  E A A B,Ecole Militaire E A A B,123,Batna,Batna,05,Batna
05136,Berika 1ere Division Blindee,Berika Division Blindee,122,Barika,Barika,05,Batna
05137,Batna Universite,Batna Universite,123,Batna,Batna,05,Batna
05138,Seriana Eris,Eris Seriana,167,Seriana,Seriana,05,Batna
05139,Barika Gare Routiere,Gare Routiere Barika,122,Barika,Barika,05,Batna
05140,Ain Touta Chaffet,"Cité Chaffet, Commune Ain Touta, Batna",118,Ain Touta,Ain Touta,05,Batna
05141,Beni Fedhala El Hakania,"Commune Beni Fedala El Hakania, Batna",124,Beni Foudhala El Hakania,Ain Touta,05,Batna
05142,Tazoult 20 Aout 1956,,171,Tazoult,Tazoult,05,Batna
05143,Batna El Aures,Batna El Aures,123,Batna,Batna,05,Batna
05144,Batna Bouzourane,Batna Bouzourane,123,Batna,Batna,05,Batna
,Batna Bouakal,Cité Bouakal 3,123,Batna,Batna,05,Batna
06097,Sidi Ali,Sidi Ali,144,Kimmel,Tkout,05,Batna
07076,Seriana,Seriana,167,Seriana,Seriana,05,Batna
21072,Ras El Ma,Ras El Ma,118,Ain Touta,Ain Touta,05,Batna
22005,Ras El Ma,Bvd Ahmed Fethi,118,Ain Touta,Ain Touta,05,Batna
27002,Sidi Ali,Rue De La Palestine,144,Kimmel,Tkout,05,Batna
28070,Menaa,Menaa,151,Menaa,Menaa,05,Batna
30021,Chott,Rue Communal,160,Ouled Sellem,Ras El Aioun,05,Batna
36007,Chott,Commune Chott,160,Ouled Sellem,Ras El Aioun,05,Batna
48046,El Hassi,Cta Ftatcha,134,El Hassi,Ain Djasser,05,Batna
06000,Bejaia,Place Medjahed,187,Bejaia,Bejaia,06,Béjaïa
06001,Akbou,Akbou Centre,181,Akbou,Akbou,06,Béjaïa
06002,Bejaia Liberte,Rue De La Liberte,187,Bejaia,Bejaia,06,Béjaïa
06003,El Kseur,El Kseur Centre,200,El Kseur,El Kseur,06,Béjaïa
06004,Kherrata,Kherrata Centre,207,Kherrata,Kherrata,06,Béjaïa
06005,Sidi Aich,Sidi Aich Centre,213,Sidi-Aich,Sidi Aich,06,Béjaïa
06006,Tazmalt,Tazmalt Centre,222,Tazmalt,Tazmalt,06,Béjaïa
06007,Aokas,Aokas Centre,185,Aokas,Aokas,06,Béjaïa
06008,Amizour,Amizour Centre,184,Amizour,Amizour,06,Béjaïa
06009,Barbacha,Barbacha Centre,186,Barbacha,Barbacha,06,Béjaïa
06010,Ighzer Amokrane,Igher Amokrane,203,Ouzellaguen,Ifri Ouzellaguene,06,Béjaïa
06011,Seddouk,Seddouk Centre,211,Seddouk,Seddouk,06,Béjaïa
06012,Souk El Tenine,Souk El Tenine Centre,215,Souk El Tenine,Souk El Tenine,06,Béjaïa
06013,Guendouze,Guendouze Centre,179,Ait R'zine,Ighil Ali,06,Béjaïa
06014,Ighil Ali,Ighil Ali Centre,204,Ighil-Ali,Ighil Ali,06,Béjaïa
06015,Bordj Mira,Bordj Mira Centre,221,Taskriout,Darguina,06,Béjaïa
06016,Darguina,Darguina Centre,197,Darguina,Darguina,06,Béjaïa
06017,Oued Ghir,Oued Ghir Centre,210,Oued Ghir,Bejaia,06,Béjaïa
06018,Boudjellil,Boudjellil Centre,192,Boudjellil,Tazmalt,06,Béjaïa
06019,Akabiou,Akabiou Centre,226,Timezrit,Timezrit,06,Béjaïa
06020,Semaoune,Semaoune Centre,214,Smaoun,Amizour,06,Béjaïa
06021,Adekar Kebouche,Adekar Centre,178,Adekar,Adekar,06,Béjaïa
06022,Chemini,Chemini Centre,196,Chemini,Chemini,06,Béjaïa
06023,Tichi,Tichi Centre,224,Tichy,Tichy,06,Béjaïa
06024,Beni Maouche,Beni Maouche Centre,191,Benimaouche,Beni Maouche,06,Béjaïa
06025,Tizamourine,Tizamourine,182,Akfadou,Chemini,06,Béjaïa
06026,Beni Mansour,Beni Mansour,192,Boudjellil,Tazmalt,06,Béjaïa
06027,Djeblaa,Djeblaa,189,Beni K'sila,Adekar,06,Béjaïa
06028,Sillal,Sillal,225,Tifra,Sidi Aich,06,Béjaïa
06029,Kiria,Kiria,178,Adekar,Adekar,06,Béjaïa
06030,Toudja,Toudja,229,Toudja,El Kseur,06,Béjaïa
06031,Bouhamza,Bouhamza,193,Bouhamza,Seddouk,06,Béjaïa
06032,Tizi Tindjit,Kendira,206,Kendira,Barbacha,06,Béjaïa
06033,Feraoune,Feraoune Centre,202,Feraoun,Amizour,06,Béjaïa
06034,Akourma,Amalou,183,Amalou,Seddouk,06,Béjaïa
06035,Tizi El Korn,Taourit Ighil,220,Taourit Ighil,Adekar,06,Béjaïa
06036,Takrietz,Takerietz,216,Souk Oufella,Chemini,06,Béjaïa
06037,Tinebdar,Tinebdar,227,Tinebdar,Sidi Aich,06,Béjaïa
06038,Sidi Said,Sidi Said,208,M'cisna,Seddouk,06,Béjaïa
06039,Beni Melikeche,Ben Melikeche,190,Beni-Mallikeche,Tazmalt,06,Béjaïa
06040,Bejaia Sidi Ahmed,"Sidi Ahmed,Bejaia",187,Bejaia,Bejaia,06,Béjaïa
06041,Il Matten,Il Matten,201,Fenaia Il Maten,El Kseur,06,Béjaïa
06042,Tiliouacadi,Souk Oufela,216,Souk Oufella,Chemini,06,Béjaïa
06043,El Flaye,El Flaye,199,Leflaye,Sidi Aich,06,Béjaïa
06044,Teregregt,Ait Semail,180,Ait-Smail,Darguina,06,Béjaïa
06045,Djemaa,Djamaa,203,Ouzellaguen,Ifri Ouzellaguene,06,Béjaïa
06046,Boukhiama,"Boukhiama,Bejaia",187,Bejaia,Bejaia,06,Béjaïa
06047,Amtik N'Tafat,Amitik N'Tafath Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06048,Taslent,Taslent,205,Ighram,Akbou,06,Béjaïa
06049,Bouhitem,Bouhitem,193,Bouhamza,Seddouk,06,Béjaïa
06050,Guendouza,Guendouza,181,Akbou,Akbou,06,Béjaïa
06051,Ouled Allouane,Ouled Alouane,182,Akfadou,Chemini,06,Béjaïa
06052,Chellata,Chellata,195,Chellata,Akbou,06,Béjaïa
06053,Bicher,Bicher,218,Tamokra,Akbou,06,Béjaïa
06054,Belayel,Belayel,179,Ait R'zine,Ighil Ali,06,Béjaïa
06055,Tizi Alouane,Tizi Alouane,221,Taskriout,Darguina,06,Béjaïa
06056,Beni Ouamar,Beni Ouamar,190,Beni-Mallikeche,Tazmalt,06,Béjaïa
06057,Ighram,Ighram,205,Ighram,Akbou,06,Béjaïa
06058,Ifalene,Ifalene,228,Tizi-N'berber,Aokas,06,Béjaïa
06059,Taguemount,Boukhelifa,194,Boukhelifa,Tichy,06,Béjaïa
06060,Tizi N'Berber,Tizi N'Berber,228,Tizi-N'berber,Aokas,06,Béjaïa
06061,Akkar,Akkar,185,Aokas,Aokas,06,Béjaïa
06062,Mellala,Mellala,210,Oued Ghir,Bejaia,06,Béjaïa
06063,Ighil Oumced,Ighil Oumced,195,Chellata,Akbou,06,Béjaïa
06064,Ighil Ouantar,Ighil Ouantar,208,M'cisna,Seddouk,06,Béjaïa
06065,Tizi Ouaklane,Tizi Ouaklane,224,Tichy,Tichy,06,Béjaïa
06066,Tala Hamza,Tala Hamza,217,Tala Hamza,Tichy,06,Béjaïa
06067,Ait S'Kheur,Ait S'Kheur,188,Beni Djellil,Amizour,06,Béjaïa
06068,Ayacha,Ayacha,190,Beni-Mallikeche,Tazmalt,06,Béjaïa
06069,Ighil Nasser,Ighil Nasser,205,Ighram,Akbou,06,Béjaïa
06070,Berzakh,Berzakh,198,Dra El Caid,Kherrata,06,Béjaïa
06071,Achelouf,Achelouf,229,Toudja,El Kseur,06,Béjaïa
06072,Takaatz,Takaatz,211,Seddouk,Seddouk,06,Béjaïa
06073,Mahfouda,Mahfouda,193,Bouhamza,Seddouk,06,Béjaïa
06074,Adjioun,Adjioun,198,Dra El Caid,Kherrata,06,Béjaïa
06075,Dradra,Dradra,198,Dra El Caid,Kherrata,06,Béjaïa
06076,El Djorf,Melbou,209,Melbou,Souk El Tenine,06,Béjaïa
06077,El Alem,El Alem,219,Tamridjet,Souk El Tenine,06,Béjaïa
06078,Ait Idriss,Ait Idriss,221,Taskriout,Darguina,06,Béjaïa
06079,Tibouamouchine,Tbouamouchine,211,Seddouk,Seddouk,06,Béjaïa
06080,Tizoual,Tizouel,180,Ait-Smail,Darguina,06,Béjaïa
06081,Ait Adjissa,Ait Adjissa,191,Benimaouche,Beni Maouche,06,Béjaïa
06082,Ighil N'Sebt,Beni Djellil,188,Beni Djellil,Amizour,06,Béjaïa
06083,Ighil Outouaf,Ighil Outouaf,226,Timezrit,Timezrit,06,Béjaïa
06084,Semaoune Chemini,Semaoune Chemini,196,Chemini,Chemini,06,Béjaïa
06085,Sidi Ayad,Sidi Ayad,212,Sidi Ayad,Sidi Aich,06,Béjaïa
06086,Tala Tazert,Fenaia,201,Fenaia Il Maten,El Kseur,06,Béjaïa
06087,Tibane,Tibane,223,Tibane,Chemini,06,Béjaïa
06088,Il Matten Hopital,Il Matten Hopital,201,Fenaia Il Maten,El Kseur,06,Béjaïa
06089,Ikedjane,Ikedjane,225,Tifra,Sidi Aich,06,Béjaïa
06090,Tamricht,Tamricht,197,Darguina,Darguina,06,Béjaïa
06091,Boukhalfa,Boukhalfa,184,Amizour,Amizour,06,Béjaïa
06092,Aghbala,Aghbala,188,Beni Djellil,Amizour,06,Béjaïa
06093,Aourir Adjissa,Aourir Adjissa,214,Smaoun,Amizour,06,Béjaïa
06094,Garet,Garet,200,El Kseur,El Kseur,06,Béjaïa
06095,Khellil,Khellil,186,Barbacha,Barbacha,06,Béjaïa
06096,Tadert Tamokrant,Tadart Tamokrant,184,Amizour,Amizour,06,Béjaïa
06098,Ighil Ialouanene,Ighil Ialouanene,184,Amizour,Amizour,06,Béjaïa
06099,Akhnak,Akhnak,211,Seddouk,Seddouk,06,Béjaïa
06100,Tizi Beni Khettab,Tizi Beni Khettab,202,Feraoun,Amizour,06,Béjaïa
06101,Tigrine,Tigrine,203,Ouzellaguen,Ifri Ouzellaguene,06,Béjaïa
06102,Merdj Ouamene,Merdj Ouamene,184,Amizour,Amizour,06,Béjaïa
06103,Tizi Ougueni,Tizi Ougueni,178,Adekar,Adekar,06,Béjaïa
06104,Assam,Assam,225,Tifra,Sidi Aich,06,Béjaïa
06106,Beni K'Sila,Beni K'Sila,189,Beni K'sila,Adekar,06,Béjaïa
06107,Aguemoune Beni Khiar,Aguemoune Beni Khiar,191,Benimaouche,Beni Maouche,06,Béjaïa
06108,Immoula,Immoula,208,M'cisna,Seddouk,06,Béjaïa
06109,Tamokra,Tamokra,218,Tamokra,Akbou,06,Béjaïa
06110,Lota,Lota,215,Souk El Tenine,Souk El Tenine,06,Béjaïa
06111,Akbou 1er Novembre,Akbou,181,Akbou,Akbou,06,Béjaïa
06112,Allaghane,Allaghane,222,Tazmalt,Tazmalt,06,Béjaïa
06113,Snadla,Snadla,198,Dra El Caid,Kherrata,06,Béjaïa
06114,Tizi El Oued,Souk El Tenine,215,Souk El Tenine,Souk El Tenine,06,Béjaïa
06115,Taourirt Ighil Centre,Taourirt Ighil Centre,220,Taourit Ighil,Adekar,06,Béjaïa
06116,Bejaia Pepiniere,R.U.Pepiniere . Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06117,El Hamma,El Hamma,184,Amizour,Amizour,06,Béjaïa
06118,Kherrata Nouvelle,Kherrata,207,Kherrata,Kherrata,06,Béjaïa
06119,Abainou,Abainou,226,Timezrit,Timezrit,06,Béjaïa
06120,Berchiche Residence Universitaire,R.U.Berchiche 3. Elkseur,200,El Kseur,El Kseur,06,Béjaïa
06121,Helouane,Hellouane,203,Ouzellaguen,Ifri Ouzellaguene,06,Béjaïa
06122,Ideraken,Ideraken,226,Timezrit,Timezrit,06,Béjaïa
06123,Bejaia Gare Routiere,Gare Routiere De Bajaia,187,Bejaia,Bejaia,06,Béjaïa
06124,Taourirt Larbaa,Taourirt Larbaa,224,Tichy,Tichy,06,Béjaïa
06125,Bejaia Ahmed Ougana,"Lekhmiss,Bejaia",187,Bejaia,Bejaia,06,Béjaïa
06126,Bejaia Hassiba Ben Bouali,Cité Roussel En Face Opow,187,Bejaia,Bejaia,06,Béjaïa
06127,Bejaia Abane Ramdane,"Q.1000logs Ihaddedn,Bejaia",187,Bejaia,Bejaia,06,Béjaïa
06128,Bejaia Naceria,Cité Naciria.Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06129,Bejaia Tala Ouriane,Q.Tala Ouriane. Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06130,Bejaia Ihaddadene,Q.600logts Ihadadden,187,Bejaia,Bejaia,06,Béjaïa
06131,Bejaia Sidi Ali Labhar,Sidi Ali L'Abhar.Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06132,El Kseur Akal Aberkan,Cité Akal Aberkan. El Kseur,200,El Kseur,El Kseur,06,Béjaïa
06133,Djermouna,Djarmouna,207,Kherrata,Kherrata,06,Béjaïa
06134,Bejaia Taassast,"Village De Taassast,Bejaia",187,Bejaia,Bejaia,06,Béjaïa
06135,Amizour Residence Universitaire 01,"La Cité Universitaire Amizour,Bejaia",184,Amizour,Amizour,06,Béjaïa
06136,Aokas 20 Aout 1956,"Cité 100/900 Logements Locaux Nâ° 109 Et 110 Opgi,Aokas",185,Aokas,Aokas,06,Béjaïa
06137,Akbou Hopital,Akbou,181,Akbou,Akbou,06,Béjaïa
06139,Bejaia Sidi Soufiane,Cité Sidi Soufiane.Bejaia,187,Bejaia,Bejaia,06,Béjaïa
06140,Merouaha,"La Route Nationale Nâ°9,Village De Merouaha,Bejaia",207,Kherrata,Kherrata,06,Béjaïa
06141,Akbou Gueldamene,"Route Nationale Nâ° 26, Tournant Ouchalal, Akbou",181,Akbou,Akbou,06,Béjaïa
06142,Akfadou,Village Tiniri Chef Lieu Commune D'Akfadou,182,Akfadou,Chemini,06,Béjaïa
06143,Ait Mekedem,,195,Chellata,Akbou,06,Béjaïa
06144,Bejaia Etablissement Postal Itinerant 1,,187,Bejaia,Bejaia,06,Béjaïa
,Bejaia Terre,Quatre Chemins Bejaia,187,Bejaia,Bejaia,06,Béjaïa
15066,Boukhalfa,Route Principale,184,Amizour,Amizour,06,Béjaïa
15070,Souk El Tenine,Souk El T'Nine,215,Souk El Tenine,Souk El Tenine,06,Béjaïa
17053,Guendouza,Guendouza,181,Akbou,Akbou,06,Béjaïa
21080,El Hamma,El Hamma,184,Amizour,Amizour,06,Béjaïa
28072,El Djorf,El Djorf,209,Melbou,Souk El Tenine,06,Béjaïa
34007,Khellil,Khellil,186,Barbacha,Barbacha,06,Béjaïa
39046,Akfadou,Cité Akfadou,182,Akfadou,Chemini,06,Béjaïa
40016,El Hamma,El Hamma,184,Amizour,Amizour,06,Béjaïa
46014,Souk El Tenine,Rue Ahmed Benchaib Moussa,215,Souk El Tenine,Souk El Tenine,06,Béjaïa
46052,Sidi Said,Cité Sidi Said   El Maleh,208,M'cisna,Seddouk,06,Béjaïa
07000,Biskra,Boulevard Emir Aek Biskra,233,Biskra,Biskra,07,Biskra
07001,Biskra Star Melouk,Rue Zaatcha Biskra,233,Biskra,Biskra,07,Biskra
07003,Tolga,Av 5 Juillet Tolga,261,Tolga,Tolga,07,Biskra
07005,Sidi Okba,Route Ain Naga Sidi Okba,260,Sidi Okba,Sidi Okba,07,Biskra
07006,Biskra Bab Darb,Rue Khrachi Brahim Biskra,233,Biskra,Biskra,07,Biskra
07008,El Kantara,Rue 5 Juillet El Kantara,245,El Kantara,El Kantara,07,Biskra
07009,Lichana,Rue 1er Nov 54 Lichana,249,Lichana,Tolga,07,Biskra
07010,M'Chounech,Rue Meouri M'Chouneche,251,M'chouneche,Mechouneche,07,Biskra
07011,Ourlal,Rue Chaiba Abdel Madjid Ourlal,257,Ourlal,Ourlal,07,Biskra
07012,Zeribet El Oued,Rue Nationnale Nâ° 83 Zeribet El Oued,262,Zeribet El Oued,Zeribet El Oued,07,Biskra
07013,Ain Zaatout,Rue 10 Juillet 57 Ain Zaatout,231,Ain Zaatout,El Kantara,07,Biskra
07014,Biskra Beni Morah,Hai Belaiath Biskra,233,Biskra,Biskra,07,Biskra
07015,Biskra Cité El Amal,Cité 726 Logts Biskra,233,Biskra,Biskra,07,Biskra
07016,Biskra El Alia,Rue Freres Ouanoughi El Alia Biskra,233,Biskra,Biskra,07,Biskra
07017,Biskra El Alia Nour,Rue Ferah Meloud El Alia Biskra,233,Biskra,Biskra,07,Biskra
07018,Biskra Lebcheche,Hai Lebcheche Biskra,233,Biskra,Biskra,07,Biskra
07019,Biskra Sidi Ghezal,Hai Sidi Ghezel Biskra,233,Biskra,Biskra,07,Biskra
07020,Biskra Universite,Universite Khaider Med Biskra,233,Biskra,Biskra,07,Biskra
07021,Bordj Benazzouz,Rue Ali Haif Bordj Ben Azzouz,234,Bordj Ben Azzouz,Tolga,07,Biskra
